Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Jane,2021-11-29 20:07:25,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Elves,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-11-29 20:07:10,00:00:08,Autoplayed: user action: None; ,Below Deck Mediterranean: Season 1_hook_04_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:08,00:00:08,GB (United Kingdom)
Jane,2021-11-29 20:06:40,00:00:16,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: Catching Killers,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:16,Not latest view,GB (United Kingdom)
Jane,2021-11-29 19:51:53,00:14:17,Autoplayed: user action: User_Interaction; ,The Chestnut Man: Season 1: Episode 1,,Samsung 2016 Jazz-L UHD TV Smart TV,00:14:17,00:14:17,GB (United Kingdom)
Jane,2021-11-29 19:50:35,00:00:44,Autoplayed: user action: None; ,Season 1 Teaser: The Chestnut Man,TEASER_TRAILER,iPhone 12 Mini,00:00:44,00:00:44,GB (United Kingdom)
Jane,2021-11-29 19:49:37,00:00:21,Autoplayed: user action: None; ,High Context Clip: 14 Peaks: Nothing is Impossible,HOOK,iPhone 12 Mini,00:00:22,Not latest view,GB (United Kingdom)
Jane,2021-11-28 13:58:49,00:20:03,Autoplayed: user action: None; ,Our Planet: Season 1: Frozen Worlds (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:21:31,00:21:31,GB (United Kingdom)
Jane,2021-11-28 13:10:13,00:48:30,Autoplayed: user action: None; ,Our Planet: Season 1: One Planet (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:48:30,00:48:30,GB (United Kingdom)
Jane,2021-11-28 13:10:04,00:00:04,Autoplayed: user action: None; ,Paul Hollywood Eats Japan: Season 1_hook_03_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-11-28 12:27:18,00:42:30,,A Castle For Christmas,,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:30,00:42:30,GB (United Kingdom)
Jane,2021-11-28 12:27:10,00:00:05,Autoplayed: user action: None; ,Plot Clip: A Castle For Christmas,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-11-26 23:02:19,00:01:17,,Season 1 Trailer: Dig Deeper: The Disappearance of Birgit Meier,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:17,00:01:17,GB (United Kingdom)
Jane,2021-11-26 23:00:56,00:01:20,Autoplayed: user action: None; ,Season 1 Trailer: Catching Killers,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:20,00:01:20,GB (United Kingdom)
Jane,2021-11-26 20:04:54,02:24:30,,Midsommar,,Samsung 2016 Jazz-L UHD TV Smart TV,02:23:11,02:23:11,GB (United Kingdom)
Jane,2021-11-26 20:03:03,00:00:58,Autoplayed: user action: None; ,Midsommar_hook_05_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:58,Not latest view,GB (United Kingdom)
Jane,2021-11-26 20:02:46,00:00:02,Autoplayed: user action: User_Interaction; ,A Call to Spy,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:02,00:00:02,GB (United Kingdom)
Jane,2021-11-26 20:01:32,00:00:38,Autoplayed: user action: None; ,A Call to Spy_hook_05_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:38,Not latest view,GB (United Kingdom)
Jane,2021-11-26 20:01:24,00:00:04,Autoplayed: user action: None; ,Trailer: The Guilty,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-11-26 20:01:13,00:00:06,Autoplayed: user action: None; ,The Mule_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:06,00:00:06,GB (United Kingdom)
Jane,2021-11-26 19:52:54,00:00:04,Autoplayed: user action: None; ,American Factory,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-11-26 19:51:18,00:00:53,Autoplayed: user action: None; ,The Spy: Limited Series_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:53,00:00:53,GB (United Kingdom)
Jane,2021-11-26 19:50:05,00:00:56,Autoplayed: user action: None; ,Coming to America_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:56,00:00:56,GB (United Kingdom)
Jane,2021-11-26 19:49:54,00:00:07,Autoplayed: user action: None; ,The Outsider_hook_08_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:07,00:00:07,GB (United Kingdom)
Jane,2021-11-26 19:48:59,00:00:46,Autoplayed: user action: None; ,Easy Rider_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:46,00:00:46,GB (United Kingdom)
Jane,2021-11-26 19:48:40,00:00:11,Autoplayed: user action: None; ,The Sum of All Fears_hook_04_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:11,00:00:11,GB (United Kingdom)
Jane,2021-11-26 19:48:17,00:00:07,Autoplayed: user action: None; ,The Mule_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:07,Not latest view,GB (United Kingdom)
Jane,2021-11-25 21:50:31,00:37:26,Autoplayed: user action: User_Interaction; ,Maid: Limited Series: Sky Blue (Episode 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:37:21,Not latest view,GB (United Kingdom)
Jane,2021-11-25 20:48:30,00:56:42,Autoplayed: user action: User_Interaction; ,Maid: Limited Series: Bear Hunt (Episode 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:56:42,00:56:42,GB (United Kingdom)
Jane,2021-11-24 22:06:03,00:00:18,Autoplayed: user action: None; ,Maid: Limited Series: Bear Hunt (Episode 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:34,Not latest view,GB (United Kingdom)
Jane,2021-11-24 21:09:02,00:50:49,Autoplayed: user action: User_Interaction; ,Maid: Limited Series: String Cheese (Episode 7),,Samsung 2016 Jazz-L UHD TV Smart TV,00:50:55,00:50:55,GB (United Kingdom)
Jane,2021-11-24 20:08:22,00:55:13,Autoplayed: user action: User_Interaction; ,Maid: Limited Series: M (Episode 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:54:37,00:54:37,GB (United Kingdom)
Jane,2021-11-23 22:20:52,00:00:10,Autoplayed: user action: None; ,Maid: Limited Series: M (Episode 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:26,Not latest view,GB (United Kingdom)
Jane,2021-11-23 21:36:08,00:44:00,Autoplayed: user action: User_Interaction; ,Maid: Limited Series: Thief (Episode 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:56:39,00:56:39,GB (United Kingdom)
Jane,2021-11-23 18:49:14,00:27:18,,Animal: Season 1: Marsupials (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:27:22,00:27:22,GB (United Kingdom)
Jane,2021-11-23 17:58:52,00:37:23,Autoplayed: user action: User_Interaction; ,Animal: Season 1: Dogs (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:00,00:42:00,GB (United Kingdom)
Jane,2021-11-22 22:01:06,00:12:20,,Maid: Limited Series: Thief (Episode 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:12:40,Not latest view,GB (United Kingdom)
Jane,2021-11-22 21:13:15,00:46:02,Autoplayed: user action: User_Interaction; ,Maid: Limited Series: Cashmere (Episode 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:45:39,00:45:39,GB (United Kingdom)
Jane,2021-11-22 20:21:53,00:44:43,Autoplayed: user action: User_Interaction; ,Maid: Limited Series: Sea Glass (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:44:43,00:44:43,GB (United Kingdom)
Jane,2021-11-22 20:21:35,00:00:09,Autoplayed: user action: None; ,Season 1 Cliffhanger Clip: Hellbound,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:09,00:00:09,GB (United Kingdom)
Jane,2021-11-21 21:49:08,00:14:21,,Tiger King: Tiger King 2: The Carole Diaries (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:14:27,Not latest view,GB (United Kingdom)
Jane,2021-11-21 21:08:52,00:40:10,,Tiger King: Tiger King 2: Beg Your Pardon (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:40:10,00:40:10,GB (United Kingdom)
Jane,2021-11-21 21:08:42,00:00:07,Autoplayed: user action: None; ,Moment of High Emotion Clip: Tiger King 2,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:07,00:00:07,GB (United Kingdom)
Jane,2021-11-21 21:08:31,00:00:01,Autoplayed: user action: None; ,The Haunting of Bly Manor: Season 1: The Great Good Place (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:35:20,00:35:20,GB (United Kingdom)
Jane,2021-11-21 20:15:19,00:35:21,Autoplayed: user action: User_Interaction; ,The Haunting of Bly Manor: Season 1: The Great Good Place (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:35:21,Not latest view,GB (United Kingdom)
Jane,2021-11-21 20:14:33,00:00:06,Autoplayed: user action: None; ,Clip 2: The Haunting of Bly Manor,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:06,00:00:06,GB (United Kingdom)
Jane,2021-11-21 20:14:04,00:00:11,Autoplayed: user action: None; ,Season 1 Trailer: Holiday Secrets,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:11,00:00:11,GB (United Kingdom)
Jane,2021-11-21 20:13:45,00:00:05,Autoplayed: user action: None; ,The King,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-11-21 20:13:34,00:00:03,Autoplayed: user action: None; ,Green Street,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:03,00:00:03,GB (United Kingdom)
Jane,2021-11-21 20:13:19,00:00:01,Autoplayed: user action: None; ,Split,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2021-11-21 20:13:09,00:00:01,Autoplayed: user action: None; ,Assassin's Creed,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2021-11-21 20:12:31,00:00:01,Autoplayed: user action: None; ,The Duchess: Season 1: Episode 1,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2021-11-21 20:12:12,00:00:02,Autoplayed: user action: None; ,Screwball,,Samsung 2016 Jazz-L UHD TV Smart TV,00:33:40,00:33:40,GB (United Kingdom)
Jane,2021-11-21 20:11:52,00:00:01,Autoplayed: user action: None; ,You: Season 1: Pilot (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2021-11-21 20:10:30,00:00:01,Autoplayed: user action: None; ,Bling Empire: Season 1: What's in Anna's Shower? (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2021-11-21 20:10:06,00:00:01,Autoplayed: user action: None; ,Stowaway,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2021-11-21 20:09:50,00:00:02,Autoplayed: user action: None; ,1922,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:02,00:00:02,GB (United Kingdom)
Jane,2021-11-21 20:09:27,00:00:01,Autoplayed: user action: None; ,Knightfall: Season 1: You'd Know What to Do (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:04:51,00:04:51,GB (United Kingdom)
Jane,2021-11-21 20:09:13,00:00:01,Autoplayed: user action: None; ,Lenox Hill: Season 1: Growth Hurts (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2021-11-21 20:08:35,00:00:23,Autoplayed: user action: None; ,What I Love About Charlie,TEASER_TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:23,00:00:23,GB (United Kingdom)
Jane,2021-11-21 20:08:15,00:00:09,Autoplayed: user action: None; ,The Old Guard_VAR2-CLIP_CHARACTER,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:09,00:00:09,GB (United Kingdom)
Jane,2021-11-21 20:08:04,00:00:01,Autoplayed: user action: None; ,Three Girls: Season 1: Episode 2,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2021-11-21 20:07:56,00:00:01,Autoplayed: user action: None; ,The Lost Pirate Kingdom: Season 1: Hoist the Black Flag (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2021-11-21 20:07:28,00:00:06,Autoplayed: user action: None; ,Evil Genius: the True Story of America's Most Diabolical Bank Heist (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:06,00:00:06,GB (United Kingdom)
Jane,2021-11-21 20:07:17,00:00:01,Autoplayed: user action: None; ,The Devil Next Door: Limited Series: The Final Twist (Episode 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2021-11-21 20:07:02,00:00:01,Autoplayed: user action: None; ,Inglourious Basterds,,Samsung 2016 Jazz-L UHD TV Smart TV,01:24:35,01:24:35,GB (United Kingdom)
Jane,2021-11-21 20:06:53,00:00:05,Autoplayed: user action: None; ,A Call to Spy_hook_01_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-11-21 20:06:43,00:00:06,Autoplayed: user action: None; ,RocknRolla_hook_02_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:06,00:00:06,GB (United Kingdom)
Jane,2021-11-21 20:06:34,00:00:01,Autoplayed: user action: None; ,The Sum of All Fears,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2021-11-21 20:06:24,00:00:03,Autoplayed: user action: None; ,Unorthodox: Limited Series: Part 2 (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:03,00:00:03,GB (United Kingdom)
Jane,2021-11-21 20:06:16,00:00:01,Autoplayed: user action: None; ,Count Me In,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2021-11-21 20:06:07,00:00:01,Autoplayed: user action: None; ,Saving Private Ryan,,Samsung 2016 Jazz-L UHD TV Smart TV,00:24:58,00:24:58,GB (United Kingdom)
Jane,2021-11-21 20:05:31,00:00:04,Autoplayed: user action: None; ,Making a Murderer: Part 2 (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-11-21 20:05:06,00:00:04,Autoplayed: user action: None; ,Informative Clip: Bad Sport: Volume 1,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,Not latest view,GB (United Kingdom)
Jane,2021-11-21 20:04:28,00:00:14,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: Catching Killers,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:14,Not latest view,GB (United Kingdom)
Jane,2021-11-21 20:03:52,00:00:06,Autoplayed: user action: None; ,Tiger King: Tiger King 2: Beg Your Pardon (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:06,Not latest view,GB (United Kingdom)
Jane,2021-11-21 20:01:57,00:00:30,Autoplayed: user action: None; ,Blue Story_hook_02_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:30,00:00:30,GB (United Kingdom)
Jane,2021-11-18 22:35:38,00:00:02,,Maid: Limited Series: Sea Glass (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:20,Not latest view,GB (United Kingdom)
Jane,2021-11-18 21:45:57,00:49:35,Autoplayed: user action: User_Interaction; ,Maid: Limited Series: Ponies (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:49:53,00:49:53,GB (United Kingdom)
Jane,2021-11-18 20:40:18,00:47:48,Autoplayed: user action: User_Interaction; ,Maid: Limited Series: Dollar Store (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:47:48,00:47:48,GB (United Kingdom)
Jane,2021-11-18 16:36:54,00:08:37,,Go Dog Go: Season 1: Dark Park Bark Lark / The Fast and the Curious (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:09:29,00:09:29,GB (United Kingdom)
Jane,2021-11-18 16:14:00,00:22:49,Autoplayed: user action: User_Interaction; ,Go Dog Go: Season 1: Welcome to Pawston / Ruff Day on the Job (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:22:49,00:22:49,GB (United Kingdom)
Jane,2021-11-18 16:11:11,00:02:12,,Thomas and Friends: Season 24: Shankar’s Makeover (Episode 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:02:12,00:02:12,GB (United Kingdom)
Jane,2021-11-18 16:08:29,00:01:04,,Thomas and Friends: Season 22: Trusty Trunky (Episode 14),,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:04,00:01:04,GB (United Kingdom)
Jane,2021-11-18 16:05:41,00:00:44,Autoplayed: user action: User_Interaction; ,Thomas and Friends: Season 24: Nia and the Unfriendly Elephant (Episode 7),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:51,00:00:51,GB (United Kingdom)
Jane,2021-11-18 16:00:52,00:04:33,,Animal: Season 1: Dogs (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:04:37,Not latest view,GB (United Kingdom)
Jane,2021-11-18 15:12:50,00:47:56,Autoplayed: user action: User_Interaction; ,Animal: Season 1: Big Cats (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:47:56,00:47:56,GB (United Kingdom)
Jane,2021-11-18 13:42:26,00:00:06,Autoplayed: user action: None; ,Poldark: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:06,00:00:06,GB (United Kingdom)
Jane,2021-11-18 13:42:11,00:00:12,Autoplayed: user action: None; ,Jumanji: The Next Level_hook_05_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:12,00:00:12,GB (United Kingdom)
Jane,2021-11-18 13:41:54,00:00:01,Autoplayed: user action: Visibility_Timeout; ,Narcos: Mexico: Season 1: The Plaza System (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:13,00:00:13,GB (United Kingdom)
Jane,2021-11-18 13:41:43,00:00:04,Autoplayed: user action: None; ,Season 3 Trailer 1: You,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-11-18 12:11:04,01:16:05,,The Secret Life of Pets,,Samsung 2016 Jazz-L UHD TV Smart TV,01:16:05,01:16:05,GB (United Kingdom)
Jane,2021-11-18 12:10:52,00:00:07,Autoplayed: user action: None; ,The Secret Life of Pets_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:07,00:00:07,GB (United Kingdom)
Jane,2021-11-18 09:43:54,00:05:08,,Puffin Rock: Season 2: Just Like Mama / Diving Deeper / A Day Out (Episode 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:05:48,Not latest view,GB (United Kingdom)
Jane,2021-11-18 09:24:50,00:18:59,Autoplayed: user action: User_Interaction; ,Puffin Rock: Season 2: Silky's New Friend / The First Snow / Oona's Cave (Episode 7),,Samsung 2016 Jazz-L UHD TV Smart TV,00:18:59,00:18:59,GB (United Kingdom)
Jane,2021-11-18 09:24:40,00:00:06,Autoplayed: user action: None; ,Spirit Riding Free: Season 6 (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:06,00:00:06,GB (United Kingdom)
Jane,2021-11-18 09:17:11,00:07:10,,Peter Rabbit: Season 1: The Tale Of Two Enemies (Episode 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:07:50,00:07:50,GB (United Kingdom)
Jane,2021-11-18 09:06:05,00:11:05,,Peter Rabbit: Season 1: The Tale Of The Greedy Fox (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:11:45,00:11:45,GB (United Kingdom)
Jane,2021-11-18 08:54:14,00:11:46,,Peter Rabbit: Season 1: The Tale Of The Radish Robber (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:11:46,00:11:46,GB (United Kingdom)
Jane,2021-11-18 08:50:04,00:00:15,Autoplayed: user action: None; ,Thomas and Friends: Season 24: Nia and the Unfriendly Elephant (Episode 7),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:15,Not latest view,GB (United Kingdom)
Jane,2021-11-18 08:39:19,00:10:42,,Thomas and Friends: Season 24: Shankar’s Makeover (Episode 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:10:42,Not latest view,GB (United Kingdom)
Jane,2021-11-18 08:38:16,00:00:57,Autoplayed: user action: User_Interaction; ,Thomas and Friends: Season 24: Emily to the Rescue (Episode 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:10:42,00:10:42,GB (United Kingdom)
Jane,2021-11-18 08:36:48,00:00:10,Autoplayed: user action: None; ,Trailer: Tiger King 2,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:10,00:00:10,GB (United Kingdom)
Jane,2021-11-16 21:23:52,00:00:10,Autoplayed: user action: None; ,Genre Specific Moment Clip: Red Notice,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:10,00:00:10,GB (United Kingdom)
Jane,2021-11-16 20:21:34,00:58:13,Autoplayed: user action: User_Interaction; ,You: Season 3: What Is Love? (Episode 10),,Samsung 2016 Jazz-L UHD TV Smart TV,00:57:39,00:57:39,GB (United Kingdom)
Jane,2021-11-16 20:08:01,00:13:28,Autoplayed: user action: User_Interaction; ,You: Season 3: Red Flag (Episode 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:46:05,00:46:05,GB (United Kingdom)
Jane,2021-11-15 20:21:43,01:34:41,,Found,,Samsung 2016 Jazz-L UHD TV Smart TV,01:34:41,01:34:41,GB (United Kingdom)
Jane,2021-11-15 20:21:37,00:00:04,Autoplayed: user action: None; ,Trailer: Found,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-11-15 20:20:37,00:00:55,Autoplayed: user action: None; ,Trailer: Found,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:55,Not latest view,GB (United Kingdom)
Jane,2021-11-15 20:20:11,00:00:04,Autoplayed: user action: None; ,Sensory Clip: Monsters Inside: The 24 Faces of Billy Milligan,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-11-15 20:19:49,00:00:17,Autoplayed: user action: None; ,Last Breath_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:17,00:00:17,GB (United Kingdom)
Jane,2021-11-15 20:19:17,00:00:13,Autoplayed: user action: None; ,American Murder: The Family Next Door_VAR3-ABSTRACT1_AGENCY1,TEASER_TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:13,00:00:13,GB (United Kingdom)
Jane,2021-11-15 20:18:43,00:00:27,Autoplayed: user action: None; ,Dark Horse_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:27,00:00:27,GB (United Kingdom)
Jane,2021-11-15 20:18:05,00:00:05,Autoplayed: user action: None; ,Genre Specific Moment Clip: Red Notice,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:05,Not latest view,GB (United Kingdom)
Jane,2021-11-15 20:17:56,00:00:05,Autoplayed: user action: None; ,Season 1: Plot Clip: MAID,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-11-15 20:17:39,00:00:12,Autoplayed: user action: None; ,Genre Specific Moment Clip: Red Notice,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:12,Not latest view,GB (United Kingdom)
Jane,2021-11-10 12:37:00,00:09:45,,Thomas and Friends: Season 24: Emily to the Rescue (Episode 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:09:45,Not latest view,GB (United Kingdom)
Jane,2021-11-10 12:26:10,00:10:48,,Thomas and Friends: Season 24: Thomas and the Forest Engines (Episode 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:10:48,00:10:48,GB (United Kingdom)
Jane,2021-11-10 12:24:30,00:01:34,Autoplayed: user action: User_Interaction; ,Thomas and Friends: Season 24: The Great Little Railway Show (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:10:42,00:10:42,GB (United Kingdom)
